phrase,code
switch blinkstick in room 4.443 color to white .,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
i want the blinkstick in 4443 color gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
i want a blinkstick in 4443 color gray,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:128});"
change the color of the blinkstick light in room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
switch the color of the blink stick in room 4443 to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
put the blinkstick in the room 4443 color black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
put a blinkstick in the room 4443 color black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
put a blinkstick in 4443 color black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
put the blinkstick in the room 4443 color to black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
make the blinkstick in room 4443 black,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0})"
make the blinkstick black in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
i want the blinkstick in the room 4443 black color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
i want a blinkstick in the room 4443 black color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of the blinkstick in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the blinkstick color in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
put the blinkstick in the room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
place a blinkstick in the room 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust the blinkstick color in room 4443 to red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make the light flash red in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make the color of the blinkstick red in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make red the color of the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
make the red the color of the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
i want the blinkstick in the room 4443 the color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
i want a blinkstick in 4443 color red,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the blinkstick color in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
set a blinkstick on a maroon in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
put the blinkstick in the room 4443 color to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
put a blinkstick in the room 4443 color in maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
put a blinkstick in the room 4443 color to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
set the blinkstick light in the room 4443 color to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
set the blinkstick color in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust the blinkstick color in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0});"
change the colour of the blinkstick light in the room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0})"
change the color of the blinkstick in room 4443 to maroon,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:0})"
change the blinkstick in room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color of the blinkstick in room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
switch the blinkstick color in room 4443 to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
put a blinkstick in the room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
put the blinkstick in the room 4443 color to yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
put the blinkstick in the room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
place a blinkstick in the room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make the light flash yellow in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make the blinkstick light yellow in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make the blinkstick yellow in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
make yellow the color of the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want yellow on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want the blinkstick in 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want the blinkstick in the room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want a blinkstick in room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want a blinkstick in 4443 room color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
i want a blink stick in room 4443 color yellow,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:0});"
change the blinkstick light in room 4443 to olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
change the color of the blinkstick light in room 4443 to olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put a blinkstick in the room 4443 olive color,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put the blinkstick in the room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put the blinkstick in the room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put the blinkstick in the room 4443 olive color,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
put a blinkstick in the room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want olive on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want the blinkstick in the room 4443 olive color,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
i want a blinkstick in the room 4443 color olive,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:128, blue:0});"
change the light in the room 4443 color to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the blinkstick color in room 4443 to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
put the lights on lime in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
put the blinkstick in the room 4443 color lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
place a blinkstick in the room 4443 color lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
put a blinkstick in the room 4443 color lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
put the blinkstick in the room 4443 color to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
in room 4443 turn the blinkstick color to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
in room 4443 change the color of the blinkstick to lime,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255, blue:0});"
change the blinkstick in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the blinkstick in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch the blinkstick light color in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
put the blinkstick in the room 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust the blinkstick color in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the blinkstick in room 4443 to green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
make the blinkstick color green in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want the blinkstick in the room 4443 the color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want the blinkstick in 4443 color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want a blinkstick in the room 4443 green color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
i want a blinkstick in the room 4443 the color green,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
change the color of the blinkstick in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
switch the blinkstick color in room 4443 to aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
put a blinkstick in the room 4443 color aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
put a blinkstick in the room 4443 color aqua,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
i want the blinkstick in the room 4443 aqua color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
i want a blinkstick in the room 4443 aqua color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:255 blue:255});"
put a blinkstick in the room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
put the blinkstick in the room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the blinkstick in the room 4443 to teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
in room 4443 turn the blinkstick color to teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
in room 4443 change the color of the blinkstick to teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
make a blinkstick teal in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
i want a blinkstick in the room 4443 color teal,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:128, blue:128} );"
change the color of the blinkstick in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
switch the blinkstick color in room 4443 to blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put a blinkstick in the room 4443 blue color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put the blinkstick in the room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put the blinkstick in the room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
place a blinkstick in the room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put a blinkstick in the room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
make blue the color of the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
i want blue on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
i want the blinkstick in the room 4443 blue color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
i want a blinkstick in the room 4443 color blue,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:255});"
put a blinkstick in the room 4443 navy color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
put the blinkstick in the room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
put the blinkstick in the room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
place a blinkstick in the room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
put a blinkstick in the room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
set the blinkstick in room 4443 color to navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
set the blinkstick in the room 4443 color to navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
bring a blinkstick to the room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
bring the blinkstick to the room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
bring the blinkstick to room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
bring up the blinkstick in room 4443 color navy,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
i want the blinkstick in the room 4443 navy color,"blinkstick(light, 4.443, None).writeProperty('color', {red:0, green:0, blue:128});"
change the color of the blinkstick in the room 4443 in fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the blinkstick color in room 4443 to fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
set up the blinkstick in fuchsia in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
put the blinkstick in the room 4443 color in fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
put the blinkstick in the room 4443 color in fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
place a blinkstick in the room 4443 color in fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust the blinkstick color in room 4443 to fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
color the blinkstick in the room 4443 in fuchsia,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255})"
i want a bright color on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want the color of the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the color of the blink stick in room 4443 to purple,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
put the blinkstick in the room 4443 color purple,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
place a blinkstick in the room 4443 color purple,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
set the color of the blinkstick in room 4443 to purple,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
make a blinkstick purple in room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
i want purple on the blinkstick in the room 4443,"blinkstick(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
put the blinkstick in a lab color of white iota,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
put a blinkstick in a lab color of white iota,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
put the blinkstick in the lab color of iot white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
in iot lab set the blinkstick to white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
change the colour of the iot lab blinkstick to white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
update the color of the blinkstick in the lab to white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
iot lab's blinkstick should be white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
the color of the iot lab's blinkstick should be white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
convert a color of a blinkstick in an iot lab to white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
make the color of the blinkstick white in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i'd like white on a blinkstick in an iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i want white on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i want the blinkstick white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i want the blinkstick in the iot lab white,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
change color of the blinkstick in iot lab to silver,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
change the colour of the iot lab blinkstick to silver,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
adjust the color of the blinkstick in lab to silver,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make the blinkstick silver in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192})"
convert a color of a blinkstick in an iot lab to silver,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make the blinkstick's color silver in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make silver the color of the blinkstick in iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make the silver the color of the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i'd like to have a silver color on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i want the silver iot lab color,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i want a blinkstick silver iot lab color,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i want the blinkstick silver,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
switch the blink stick in the iot lab to gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
set the blinkstick color to gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
make a blinkstick in the iot lab gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
change the colour of a blinkstick in the lab to gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
convert a color of a blinkstick in an iot lab to gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
make the blinkstick gray in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
make the color of the blinkstick grey in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i'd like to have a gray color on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i want the blinkstick in iot lab gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i want a blinkstick in iot lab gray,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
make a blinkstick in the iot lab black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
change color of the blinkstick in iot lab to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
make the blinkstick black in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the blinkstick to black in the lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the color of the blinkstick in an iot lab to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set a color of the blinkstick in an iot lab to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
change the colour of the iot lab blinkstick to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the blinkstick color to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
adjust the color of the blinkstick in lab to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
convert a color of a blinkstick in an iot lab to black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
make a blinkstick black in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
make black the color of the blinkstick in iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
make the black the color of the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
i want the blinkstick black,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
put a blinkstick in the lab color of iot red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
put the blinkstick in lab color red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
put a blinkstick in the lab color red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the blinkstick in iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make a red blinkstick in an iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
convert a blinkstick color in iot lab to red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make a blinkstick red in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make the blinkstick red in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make blinkstick red in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make the blinkstick in the lab red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make a blinkstick in the iot lab red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i'd like to see a red color on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i want red on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i want the blink stick of the iot lab red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i'd like a blinkstick in the iot lab color red,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i want the blinkstick to be red in the iot lab color,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the blinkstick in,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
set the color of the blinkstick in an iot lab to maroon,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
modify the color of the blinkstick in the iot lab to maroon,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0})"
make a blinkstick in lab color maroon,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0})"
convert a blinkstick color in iot lab to maroon,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
change the blinkstick color in an iot lab to maroon,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
make a color blinkstick in iot lab maroon,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i'd like to see a maroon color on a blinkstick in an iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i want a maroon on a blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i want the blinkstick to be maroon in the lab color of iot,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i'd like a blinkstick in the lab color of iota,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
switch the blink stick in the iot lab to yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the blinkstick to yellow in the lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the color of the blinkstick in an iot lab to yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set a color of a blinkstick in an iot lab to yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
change the colour of the iot lab blinkstick to yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
make a blinkstick in the iot lab yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
make the blinkstick yellow in an iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
convert a color of a blinkstick in an iot lab to yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
make a blinkstick color yellow in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i'd like to see a yellow color on a blinkstick in an iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i want the blink stick of the iot lab yellow,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the blink stick to olive,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
convert the color of the blinkstick in iot lab to olive,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
how can i change the color of a blinkstick to olive?,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
how do you convert a blinkstick color into olive?,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
can i change the color of my blinkstick?,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
can you change the color of your blinkstick in an iot lab?,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
how do i change the color of my blinkstick in an iot lab?,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
make olive the color of the blinkstick,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
make the olive color of the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i'd like olive to be on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i want olive to be on the blinkstick in the iot lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i'd like a blinkstick in olive lab,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i'd like a blinkstick in olive lab color,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i'd like to have a blinkstick in olive lab color,"blinkstick(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
